"","AddressCodeID","HouseNumber","StreetDorm","City","AddressNote","Latitude","Longitude","address"
"922",1589,621,"Oxford Rd.","Ann Arbor","",NA,NA,"621 Oxford Rd."
"923",1590,632,"Oxford Rd.","Ann Arbor","",NA,NA,"632 Oxford Rd."
"924",1591,633,"Oxford Rd.","Ann Arbor","",NA,NA,"633 Oxford Rd."
"925",1593,707,"Oxford Rd.","Ann Arbor","",NA,NA,"707 Oxford Rd."
"926",2224,3328,"Oxford Rd.","Ann Arbor","",NA,NA,"3328 Oxford Rd."
"927",516,640,"Oxford Rd.","Ann Arbor","Rochdale Cooperative House 1937 - 1945",42.273794,-83.72688,"640 Oxford Rd."
"928",1594,NA,"P-Lloyd","Ann Arbor","",NA,NA,"P-Lloyd"
"929",481,630,"Packard St.","Ann Arbor","",NA,NA,"630 Packard St."
"930",482,731,"Packard St.","Ann Arbor","",NA,NA,"731 Packard St."
"931",483,736,"Packard St.","Ann Arbor","",NA,NA,"736 Packard St."
"932",484,811,"Packard St.","Ann Arbor","",NA,NA,"811 Packard St."
"933",485,906,"Packard St.","Ann Arbor","",42.245163,-83.67112,"906 Packard St."
"934",529,1003,"Packard St.","Ann Arbor","",NA,NA,"1003 Packard St."
"935",530,1005,"Packard St.","Ann Arbor","",NA,NA,"1005 Packard St."
"936",531,1025,"Packard St.","Ann Arbor","",NA,NA,"1025 Packard St."
"937",532,1214,"Packard St.","Ann Arbor","",42.245145,-83.67072,"1214 Packard St."
"938",533,307,"Packard St.","Ann Arbor","",NA,NA,"307 Packard St."
"939",534,323,"Packard St.","Ann Arbor","",NA,NA,"323 Packard St."
"940",535,406,"Packard St.","Ann Arbor","",NA,NA,"406 Packard St."
"941",536,512,"Packard St.","Ann Arbor","",NA,NA,"512 Packard St."
"942",537,520,"Packard St.","Ann Arbor","",42.272538,-83.74302,"520 Packard St."
"943",625,535,"Packard St.","Ann Arbor","",NA,NA,"535 Packard St."
"944",655,626,"Packard St.","Ann Arbor","",NA,NA,"626 Packard St."
"945",678,528,"Packard St.","Ann Arbor","",42.272671,-83.74252,"528 Packard St."
"946",687,526,"Packard St.","Ann Arbor","",NA,NA,"526 Packard St."
"947",1596,1,"Packard St.","Ann Arbor","",42.276829,-83.74875,"1 Packard St."
"948",1597,1015,"Packard St.","Ann Arbor","",NA,NA,"1015 Packard St."
"949",1598,1306,"Packard St.","Ann Arbor","",NA,NA,"1306 Packard St."
"950",1599,1310,"Packard St.","Ann Arbor","",NA,NA,"1310 Packard St."
"951",1600,1531,"Packard St.","Ann Arbor","",NA,NA,"1531 Packard St."
"952",1601,18,"Packard St.","Ann Arbor","",NA,NA,"18 Packard St."
"953",1602,2208,"Packard St.","Ann Arbor","",NA,NA,"2208 Packard St."
"954",1603,335,"Packard St.","Ann Arbor","",NA,NA,"335 Packard St."
"955",1604,420,"Packard St.","Ann Arbor","",NA,NA,"420 Packard St."
"956",1605,430,"Packard St.","Ann Arbor","",NA,NA,"430 Packard St."
"957",1606,4881,"Packard St.","Ann Arbor","",NA,NA,"4881 Packard St."
"958",1607,549,"Packard St.","Ann Arbor","",NA,NA,"549 Packard St."
"959",1608,555,"Packard St.","Ann Arbor","",NA,NA,"555 Packard St."
"960",1609,565,"Packard St.","Ann Arbor","",NA,NA,"565 Packard St."
"961",1610,606,"Packard St.","Ann Arbor","",NA,NA,"606 Packard St."
"962",1611,617,"Packard St.","Ann Arbor","",42.271496,-83.74101,"617 Packard St."
"963",1612,727,"Packard St.","Ann Arbor","",NA,NA,"727 Packard St."
"964",1613,802,"Packard St.","Ann Arbor","",NA,NA,"802 Packard St."
"965",1614,914,"Packard St.","Ann Arbor","",42.245162,-83.67111,"914 Packard St."
"966",2010,308,"Packard St.","Ann Arbor","",NA,NA,"308 Packard St."
"967",2102,523,"Packard St.","Ann Arbor","",NA,NA,"523 Packard St."
"968",2157,917,"Packard St.","Ann Arbor","",NA,NA,"917 Packard St."
"969",2184,734,"Packard St.","Ann Arbor","",NA,NA,"734 Packard St."
"970",486,119,"Park Terrace","Ann Arbor","",42.270711,-83.73692,"119 Park Terrace"
"971",1616,4212,"Parker House","Ann Arbor","",NA,NA,"4212 Parker House"
"972",1618,2214,"Parkwood Ave.","Ann Arbor","",NA,NA,"2214 Parkwood Ave."
"973",1619,2334,"Parkwood Ave.","Ann Arbor","",NA,NA,"2334 Parkwood Ave."
"974",2081,2385,"Parkwood Ave.","Ann Arbor","",NA,NA,"2385 Parkwood Ave."
"975",490,136,"Pasadena","Ann Arbor","zz",NA,NA,"136 Pasadena"
"976",1621,1815,"Pauline Blvd.","Ann Arbor","",NA,NA,"1815 Pauline Blvd."
"977",1622,1905,"Pauline Blvd.","Ann Arbor","",NA,NA,"1905 Pauline Blvd."
"978",1623,2016,"Pauline Blvd.","Ann Arbor","",NA,NA,"2016 Pauline Blvd."
"979",1624,2022,"Pauline Blvd.","Ann Arbor","",NA,NA,"2022 Pauline Blvd."
"980",1625,2026,"Pauline Blvd.","Ann Arbor","",NA,NA,"2026 Pauline Blvd."
"981",1626,2052,"Pauline Blvd.","Ann Arbor","",NA,NA,"2052 Pauline Blvd."
"982",1627,2078,"Pauline Blvd.","Ann Arbor","",NA,NA,"2078 Pauline Blvd."
"983",1628,2100,"Pauline Blvd.","Ann Arbor","",NA,NA,"2100 Pauline Blvd."
"984",1629,2922,"Pauline Blvd.","Ann Arbor","",NA,NA,"2922 Pauline Blvd."
"985",487,1616,"Peach St.","Ann Arbor","",NA,NA,"1616 Peach St."
"986",1630,1615,"Peach St.","Ann Arbor","",NA,NA,"1615 Peach St."
"987",1631,1411,"Pear St.","Ann Arbor","",NA,NA,"1411 Pear St."
"988",1632,1440,"Pear St.","Ann Arbor","",NA,NA,"1440 Pear St."
"989",488,1440,"Pear St. ","Ann Arbor","",NA,NA,"1440 Pear St. "
"990",1637,NA,"Phi Rho Sigma","Ann Arbor","zz",NA,NA,"Phi Rho Sigma"
"991",2246,136,"Phillip St.","Ann Arbor","",NA,NA,"136 Phillip St."
"992",1638,146,"Phillip St.","Ann Arbor","check",42.269485,-83.74771,"146 Phillip St."
"993",491,1511,"Pine Valley Blvd.","Ann Arbor","",NA,NA,"1511 Pine Valley Blvd."
"994",1641,1523,"Pine Valley Blvd.","Ann Arbor","",NA,NA,"1523 Pine Valley Blvd."
"995",1644,2843,"Pittsfield  Blvd.","Ann Arbor","",NA,NA,"2843 Pittsfield  Blvd."
"996",1645,2641,"Pittsfield Blvd.","Ann Arbor","",NA,NA,"2641 Pittsfield Blvd."
"997",1646,2845,"Pittsfield Blvd.","Ann Arbor","",NA,NA,"2845 Pittsfield Blvd."
"998",1647,809,"Plum St.","Ann Arbor","",NA,NA,"809 Plum St."
"999",1648,821,"Plum St.","Ann Arbor","",NA,NA,"821 Plum St."
"1000",1649,1516,"Plymouth Rd.","Ann Arbor","",NA,NA,"1516 Plymouth Rd."
"1001",1650,8060,"Pontiac Lake Rd.","Ann Arbor","",NA,NA,"8060 Pontiac Lake Rd."
"1002",1651,1817,"Pontiac Trail","Ann Arbor","",NA,NA,"1817 Pontiac Trail"
"1003",1681,921,"Pontiac Trail","Ann Arbor","",NA,NA,"921 Pontiac Trail"
"1004",1655,1061,"Prospect Ave.","Ann Arbor","Toledo OH",NA,NA,"1061 Prospect Ave."
"1005",492,1109,"Prospect Road","Ann Arbor","",NA,NA,"1109 Prospect Road"
"1006",493,1225,"Prospect Road","Ann Arbor","",NA,NA,"1225 Prospect Road"
"1007",1654,1107,"Prospect St.","Ann Arbor","",42.268764,-83.73513,"1107 Prospect St."
"1008",1656,122,"Reynolds St.","Ann Arbor","",42.2682,-83.7312,"122 Reynolds St."
"1009",1660,206,"Rockingham Toledo","Ann Arbor","",NA,NA,"206 Rockingham Toledo"
"1010",1662,236,"S. 12th St.","Ann Arbor","",42.27919,-83.73752,"236 S. 12th St."
"1011",30,301,"S. 14th St.","Ann Arbor","",42.281915,-83.7345,"301 S. 14th St."
"1012",1664,119,"S. 14th St.","Ann Arbor","",NA,NA,"119 S. 14th St."
"1013",1665,209,"S. 14th St.","Ann Arbor","",NA,NA,"209 S. 14th St."
"1014",1666,211,"S. 14th St.","Ann Arbor","",NA,NA,"211 S. 14th St."
"1015",494,622,"S. Ashley St.","Ann Arbor","",42.273284,-83.75039,"622 S. Ashley St."
"1016",1667,407,"S. Ashley St.","Ann Arbor","",NA,NA,"407 S. Ashley St."
"1017",1668,2520,"S. Beatrice","Ann Arbor","",NA,NA,"2520 S. Beatrice"
"1018",495,315,"S. Division St.","Ann Arbor","",NA,NA,"315 S. Division St."
"1019",496,327,"S. Division St.","Ann Arbor","",NA,NA,"327 S. Division St."
"1020",497,340,"S. Division St.","Ann Arbor","",NA,NA,"340 S. Division St."
"1021",498,344,"S. Division St.","Ann Arbor","",NA,NA,"344 S. Division St."
"1022",499,425,"S. Division St.","Ann Arbor","",NA,NA,"425 S. Division St."
"1023",500,508,"S. Division St.","Ann Arbor","",NA,NA,"508 S. Division St."
"1024",501,525,"S. Division St.","Ann Arbor","",NA,NA,"525 S. Division St."
"1025",502,725,"S. Division St.","Ann Arbor","",NA,NA,"725 S. Division St."
"1026",503,915,"S. Division St.","Ann Arbor","",NA,NA,"915 S. Division St."
"1027",1670,28,"S. Division St.","Ann Arbor","",42.273922,-83.74434,"28 S. Division St."
"1028",1671,322,"S. Division St.","Ann Arbor","",NA,NA,"322 S. Division St."
"1029",1672,335,"S. Division St.","Ann Arbor","",NA,NA,"335 S. Division St."
"1030",1673,336,"S. Division St.","Ann Arbor","",NA,NA,"336 S. Division St."
"1031",1674,426,"S. Division St.","Ann Arbor","",NA,NA,"426 S. Division St."
"1032",1675,429,"S. Division St.","Ann Arbor","",NA,NA,"429 S. Division St."
"1033",1676,439,"S. Division St.","Ann Arbor","",42.276481,-83.74391,"439 S. Division St."
"1034",1677,509,"S. Division St.","Ann Arbor","",NA,NA,"509 S. Division St."
"1035",1679,622,"S. Division St.","Ann Arbor","",NA,NA,"622 S. Division St."
"1036",1680,807,"S. Division St.","Ann Arbor","",NA,NA,"807 S. Division St."
"1037",1685,414,"S. Division St.","Ann Arbor","",NA,NA,"414 S. Division St."
"1038",1686,443,"S. Division St.","Ann Arbor","",NA,NA,"443 S. Division St."
"1039",1688,543,"S. Division St.","Ann Arbor","",NA,NA,"543 S. Division St."
"1040",1678.1,545,"S. Division St.","Ann Arbor","",NA,NA,"545 S. Division St."
"1041",2084,921,"S. Division St.","Ann Arbor","",NA,NA,"921 S. Division St."
"1042",2108,910,"S. Division St.","Ann Arbor","",NA,NA,"910 S. Division St."
"1043",602,609,"S. Fifth Ave.","Ann Arbor","",NA,NA,"609 S. Fifth Ave."
"1044",1689,303,"S. Fifth Ave.","Ann Arbor","",NA,NA,"303 S. Fifth Ave."
"1045",1690,304,"S. Fifth Ave.","Ann Arbor","",42.279468,-83.74615,"304 S. Fifth Ave."
"1046",1691,507,"S. Fifth Ave.","Ann Arbor","",NA,NA,"507 S. Fifth Ave."
"1047",2107,548,"S. Fifth Ave.","Ann Arbor","",NA,NA,"548 S. Fifth Ave."
"1048",2164,350,"S. Fifth Ave.","Ann Arbor","",NA,NA,"350 S. Fifth Ave."
"1049",2205,332,"S. Fifth Ave.","Ann Arbor","",NA,NA,"332 S. Fifth Ave."
"1050",766,441,"S. First St.","Ann Arbor","",42.276635,-83.75065,"441 S. First St."
"1051",768,815,"S. First St.","Ann Arbor","",NA,NA,"815 S. First St."
"1052",600,1001,"S. Forest  Ave.","Ann Arbor","",NA,NA,"1001 S. Forest  Ave."
"1053",2191,441,"S. Forest  Ave.","Ann Arbor","",NA,NA,"441 S. Forest  Ave."
"1054",582,620,"S. Forest Ave.","Ann Arbor","",NA,NA,"620 S. Forest Ave."
"1055",720,514,"S. Forest Ave.","Ann Arbor","",42.275935,-83.73353,"514 S. Forest Ave."
"1056",1158,206,"S. Forest Ave.","Ann Arbor","",42.282452,-83.73353,"206 S. Forest Ave."
"1057",1163,1004,"S. Forest Ave.","Ann Arbor","",NA,NA,"1004 S. Forest Ave."
"1058",1165,612,"S. Forest Ave.","Ann Arbor","",NA,NA,"612 S. Forest Ave."
"1059",1697,621,"S. Forest Ave.","Ann Arbor","",42.274515,-83.73278,"621 S. Forest Ave."
"1060",2111,721,"S. Forest Ave.","Ann Arbor","",NA,NA,"721 S. Forest Ave."
"1061",1696,610,"S. Forest. Ave","Ann Arbor","",NA,NA,"610 S. Forest. Ave"
"1062",675,816,"S. Forest. Ave.","Ann Arbor","",NA,NA,"816 S. Forest. Ave."
"1063",705,917,"S. Forest. Ave.","Ann Arbor","",NA,NA,"917 S. Forest. Ave."
"1064",711,100,"S. Forest. Ave.","Ann Arbor","",NA,NA,"100 S. Forest. Ave."
"1065",767,1302,"S. Forest. Ave.","Ann Arbor","",NA,NA,"1302 S. Forest. Ave."
"1066",769,933,"S. Forest. Ave.","Ann Arbor","",NA,NA,"933 S. Forest. Ave."
"1067",1692,413,"S. Forest. Ave.","Ann Arbor","",NA,NA,"413 S. Forest. Ave."
"1068",1693,526,"S. Forest. Ave.","Ann Arbor","",NA,NA,"526 S. Forest. Ave."
"1069",1694,531,"S. Forest. Ave.","Ann Arbor","",NA,NA,"531 S. Forest. Ave."
"1070",1695,546,"S. Forest. Ave.","Ann Arbor","",NA,NA,"546 S. Forest. Ave."
"1071",1698,701,"S. Forest. Ave.","Ann Arbor","",NA,NA,"701 S. Forest. Ave."
"1072",1699,912,"S. Forest. Ave.","Ann Arbor","",NA,NA,"912 S. Forest. Ave."
"1073",1700,921,"S. Forest. Ave.","Ann Arbor","",NA,NA,"921 S. Forest. Ave."
"1074",1701,923,"S. Forest. Ave.","Ann Arbor","",NA,NA,"923 S. Forest. Ave."
"1075",1702,1023,"S. Forest. Ave.","Ann Arbor","",NA,NA,"1023 S. Forest. Ave."
"1076",613,536,"S. Forest. Ave.","Ann Arbor","University Towers",NA,NA,"536 S. Forest. Ave."
"1077",662,537,"S. Fourth Ave.","Ann Arbor","",NA,NA,"537 S. Fourth Ave."
"1078",770,343,"S. Fourth Ave.","Ann Arbor","",NA,NA,"343 S. Fourth Ave."
"1079",771,517,"S. Fourth Ave.","Ann Arbor","",NA,NA,"517 S. Fourth Ave."
"1080",1703,524,"S. Fourth Ave.","Ann Arbor","",NA,NA,"524 S. Fourth Ave."
"1081",1704,916,"S. Fourth Ave.","Ann Arbor","",NA,NA,"916 S. Fourth Ave."
"1082",1176,47,"S. Fourth St.","Ann Arbor","",42.281544,-83.74728,"47 S. Fourth St."
"1083",1705,517,"S. Fourth St.","Ann Arbor","",NA,NA,"517 S. Fourth St."
"1084",2155,527,"S. Fourth St.","Ann Arbor","",NA,NA,"527 S. Fourth St."
"1085",635,214,"S. Ingalls St.","Ann Arbor","",42.282704,-83.73834,"214 S. Ingalls St."
"1086",686,219,"S. Ingalls St.","Ann Arbor","",42.282838,-83.73876,"219 S. Ingalls St."
"1087",772,211,"S. Ingalls St.","Ann Arbor","",42.265536,-83.7312,"211 S. Ingalls St."
"1088",794,227,"S. Ingalls St.","Ann Arbor","",42.279531,-83.73774,"227 S. Ingalls St."
"1089",1710,3310,"S. Liddesdale","Ann Arbor","",NA,NA,"3310 S. Liddesdale"
"1090",685,723,"S. Main St.","Ann Arbor","",NA,NA,"723 S. Main St."
"1091",691,817,"S. Main St.","Ann Arbor","",NA,NA,"817 S. Main St."
"1092",773,1042,"S. Main St.","Ann Arbor","",NA,NA,"1042 S. Main St."
"1093",774,921,"S. Main St.","Ann Arbor","",NA,NA,"921 S. Main St."
"1094",1401,1038,"S. Main St.","Ann Arbor","",NA,NA,"1038 S. Main St."
"1095",1714,1040,"S. Main St.","Ann Arbor","",NA,NA,"1040 S. Main St."
"1096",1715,728,"S. Main St.","Ann Arbor","",NA,NA,"728 S. Main St."
"1097",1718,2223,"S. Main St.","Ann Arbor","",NA,NA,"2223 S. Main St."
"1098",1719,512,"S. Main St.","Ann Arbor","",NA,NA,"512 S. Main St."
"1099",1721,810,"S. Main St.","Ann Arbor","",NA,NA,"810 S. Main St."
"1100",1722,815,"S. Main St.","Ann Arbor","",NA,NA,"815 S. Main St."
"1101",1723,820,"S. Main St.","Ann Arbor","",NA,NA,"820 S. Main St."
"1102",2239,1043,"S. Main St.","Ann Arbor","",NA,NA,"1043 S. Main St."
"1103",1399,1023,"S. Main St. ","Ann Arbor","",NA,NA,"1023 S. Main St. "
"1104",1711,1036,"S. Main St. ","Ann Arbor","",NA,NA,"1036 S. Main St. "
"1105",1713,826,"S. Main St. ","Ann Arbor","",NA,NA,"826 S. Main St. "
"1106",1724,1315,"S. Maple Rd.","Ann Arbor","",NA,NA,"1315 S. Maple Rd."
"1107",1725,4218,"S. Maple Rd.","Ann Arbor","",NA,NA,"4218 S. Maple Rd."
"1108",1727,725,"S. Seventh St.","Ann Arbor","",NA,NA,"725 S. Seventh St."
"1109",380,1111,"S. State St.","Ann Arbor","",NA,NA,"1111 S. State St."
"1110",544,1309,"S. State St.","Ann Arbor","",42.265168,-83.74014,"1309 S. State St."
"1111",606,420,"S. State St.","Ann Arbor","",42.220944,-83.73491,"420 S. State St."
"1112",608,815,"S. State St.","Ann Arbor","",42.272094,-83.74063,"815 S. State St."
"1113",628,720,"S. State St.","Ann Arbor","",NA,NA,"720 S. State St."
"1114",631,512,"S. State St.","Ann Arbor","",42.220964,-83.73492,"512 S. State St."
"1115",674,1113,"S. State St.","Ann Arbor","",NA,NA,"1113 S. State St."
"1116",775,1011,"S. State St.","Ann Arbor","",42.188576,-83.73884,"1011 S. State St."
"1117",776,209,"S. State St.","Ann Arbor","",42.279909,-83.74047,"209 S. State St."
"1118",777,548,"S. State St.","Ann Arbor","",NA,NA,"548 S. State St."
"1119",778,726,"S. State St.","Ann Arbor","",NA,NA,"726 S. State St."
"1120",795,1107,"S. State St.","Ann Arbor","",NA,NA,"1107 S. State St."
"1121",1728,1335,"S. State St.","Ann Arbor","",42.18855,-83.73886,"1335 S. State St."
"1122",1729,1521,"S. State St.","Ann Arbor","",NA,NA,"1521 S. State St."
"1123",1730,1601,"S. State St.","Ann Arbor","",NA,NA,"1601 S. State St."
"1124",1731,211,"S. State St.","Ann Arbor","",NA,NA,"211 S. State St."
"1125",1732,2205,"S. State St.","Ann Arbor","",NA,NA,"2205 S. State St."
"1126",1733,2511,"S. State St.","Ann Arbor","",NA,NA,"2511 S. State St."
"1127",1734,315,"S. State St.","Ann Arbor","",NA,NA,"315 S. State St."
"1128",1735,556,"S. State St.","Ann Arbor","",42.274407,-83.74127,"556 S. State St."
"1129",1736,607,"S. State St.","Ann Arbor","",NA,NA,"607 S. State St."
"1130",1737,700,"S. State St.","Ann Arbor","",42.273027,-83.74103,"700 S. State St."
"1131",1738,729,"S. State St.","Ann Arbor","",NA,NA,"729 S. State St."
"1132",1739,730,"S. State St.","Ann Arbor","",NA,NA,"730 S. State St."
"1133",1740,736,"S. State St.","Ann Arbor","",NA,NA,"736 S. State St."
"1134",1741,811,"S. State St.","Ann Arbor","",NA,NA,"811 S. State St."
"1135",1742,812,"S. State St.","Ann Arbor","",NA,NA,"812 S. State St."
"1136",1743,816,"S. State St.","Ann Arbor","",NA,NA,"816 S. State St."
"1137",1744,904,"S. State St.","Ann Arbor","",NA,NA,"904 S. State St."
"1138",1745,910,"S. State St.","Ann Arbor","",NA,NA,"910 S. State St."
"1139",1746,918,"S. State St.","Ann Arbor","",NA,NA,"918 S. State St."
"1140",2125,1217,"S. State St.","Ann Arbor","",NA,NA,"1217 S. State St."
"1141",2175,429,"S. State St.","Ann Arbor","",NA,NA,"429 S. State St."
"1142",2196,803,"S. State St.","Ann Arbor","",NA,NA,"803 S. State St."
"1143",2199,604,"S. State St.","Ann Arbor","",NA,NA,"604 S. State St."
"1144",2249,627,"S. State St.","Ann Arbor","",NA,NA,"627 S. State St."
"1145",779,733,"S. State St.","Ann Arbor","Delta Chi House",42.22908,-83.73886,"733 S. State St."
"1146",680,807,"S. State St.","Ann Arbor","Nakamura House Cooperative 1948-present",42.271565,-83.74027,"807 S. State St."
"1147",615,101,"S. Thayer St.","Ann Arbor","",42.280454,-83.73939,"101 S. Thayer St."
"1148",665,312,"S. Thayer St.","Ann Arbor","",NA,NA,"312 S. Thayer St."
"1149",1747,229,"S. Thayer St.","Ann Arbor","",NA,NA,"229 S. Thayer St."
"1150",1748,45,"S. Thayer St.","Ann Arbor","",NA,NA,"45 S. Thayer St."
"1151",1749,613,"S. Thayer St.","Ann Arbor","",42.278875,-83.73958,"613 S. Thayer St."
"1152",2112,236,"S. Thayer St.","Ann Arbor","",NA,NA,"236 S. Thayer St."
"1153",2132,224,"S. Thayer St.","Ann Arbor","",42.279446,-83.73996,"224 S. Thayer St."
"1154",2197,220,"S. Thayer St.","Ann Arbor","",NA,NA,"220 S. Thayer St."
"1155",2206,609,"S. Thayer St.","Ann Arbor","",NA,NA,"609 S. Thayer St."
"1156",725,1320,"S. University Ave.","Ann Arbor","",NA,NA,"1320 S. University Ave."
"1157",1750,1020,"S. University Ave.","Ann Arbor","",NA,NA,"1020 S. University Ave."
"1158",1751,1115,"S. University Ave.","Ann Arbor","",NA,NA,"1115 S. University Ave."
"1159",1752,1118,"S. University Ave.","Ann Arbor","",42.275016,-83.73473,"1118 S. University Ave."
"1160",1753,1225,"S. University Ave.","Ann Arbor","",NA,NA,"1225 S. University Ave."
"1161",1754,1513,"S. University Ave.","Ann Arbor","",NA,NA,"1513 S. University Ave."
"1162",1755,1520,"S. University Ave.","Ann Arbor","",NA,NA,"1520 S. University Ave."
"1163",1756,1709,"S. University Ave.","Ann Arbor","",NA,NA,"1709 S. University Ave."
"1164",1758,1734,"Sanford Place","Ann Arbor","",NA,NA,"1734 Sanford Place"
"1165",1761,509,"Sauer Court","Ann Arbor","",NA,NA,"509 Sauer Court"
"1166",1762,3107,"Scenic Lake Drive","Ann Arbor","",NA,NA,"3107 Scenic Lake Drive"
"1167",1763,1780,"Scio Cchurch Rd.","Ann Arbor","",NA,NA,"1780 Scio Cchurch Rd."
"1168",1767,NA,"Second St.","Ann Arbor","Mrs. Wake?",42.275839,-83.75261,"Second St."
"1169",1770,1509,"Shadford Rd.","Ann Arbor","",NA,NA,"1509 Shadford Rd."
"1170",604,2227,"Shadowood Drive","Ann Arbor","",NA,NA,"2227 Shadowood Drive"
"1171",1771,2281,"Shadowood Drive","Ann Arbor","",NA,NA,"2281 Shadowood Drive"
"1172",1772,2285,"Shadowood Drive","Ann Arbor","",NA,NA,"2285 Shadowood Drive"
"1173",1773,2334,"Shadowood Drive","Ann Arbor","",NA,NA,"2334 Shadowood Drive"
"1174",308,1317,"Sheehan Ave.","Ann Arbor","",NA,NA,"1317 Sheehan Ave."
"1175",1774,1314,"Sheehan Ave.","Ann Arbor","",NA,NA,"1314 Sheehan Ave."
"1176",1775,1331,"Sheehan Ave.","Ann Arbor","",NA,NA,"1331 Sheehan Ave."
"1177",2083,1315,"Sheehan Ave.","Ann Arbor","",NA,NA,"1315 Sheehan Ave."
"1178",1776,975,"Sherwood St.","Ann Arbor","",NA,NA,"975 Sherwood St."
"1179",1777,1861,"Shirley Lane","Ann Arbor","",NA,NA,"1861 Shirley Lane"
"1180",309,NA,"Sigma Phi House","Ann Arbor","",42.271127,-83.72959,"Sigma Phi House"
"1181",1779,554,"Sixth St.","Ann Arbor","",NA,NA,"554 Sixth St."
"1182",1780,787,"Skynob Drive","Ann Arbor","",NA,NA,"787 Skynob Drive"
"1183",13,NA,"South Quad","Ann Arbor","dorm",42.273911,-83.74212,"South Quad"
"1184",13.1,NA,"South Quad - Bush","Ann Arbor","dorm",NA,NA,"South Quad - Bush"
"1185",13.2,NA,"South Quad - Frederick","Ann Arbor","dorm",NA,NA,"South Quad - Frederick"
"1186",13.3,NA,"South Quad - Gomberg","Ann Arbor","dorm",NA,NA,"South Quad - Gomberg"
"1187",13.4,NA,"South Quad - Huber","Ann Arbor","dorm",NA,NA,"South Quad - Huber"
"1188",13.5,NA,"South Quad - Hunt","Ann Arbor","dorm",NA,NA,"South Quad - Hunt"
"1189",13.6,NA,"South Quad - Kelsey","Ann Arbor","dorm",NA,NA,"South Quad - Kelsey"
"1190",13.7,NA,"South Quad - Reeves","Ann Arbor","dorm",NA,NA,"South Quad - Reeves"
"1191",13.8,NA,"South Quad - Taylor ","Ann Arbor","dorm",NA,NA,"South Quad - Taylor "
"1192",13.9,NA,"South Quad - Thronson","Ann Arbor","dorm",NA,NA,"South Quad - Thronson"
"1193",13.11,NA,"South Quad - Van Tyne ","Ann Arbor","dorm",NA,NA,"South Quad - Van Tyne "
"1194",310,1309,"South University Ave.","Ann Arbor","",NA,NA,"1309 South University Ave."
"1195",1783,1320,"South University Ave.","Ann Arbor","",NA,NA,"1320 South University Ave."
"1196",1784,560,"South Winter St.","Ann Arbor","",NA,NA,"560 South Winter St."
"1197",2166,611,"Spring St.","Ann Arbor","",NA,NA,"611 Spring St."
"1198",1786,2242,"St. Francis Drive","Ann Arbor","",NA,NA,"2242 St. Francis Drive"
"1199",1787,1840,"Stadium Place","Ann Arbor","",NA,NA,"1840 Stadium Place"
"1200",1788,1856,"Stadium Place","Ann Arbor","",NA,NA,"1856 Stadium Place"
"1201",1789,1860,"Stadium Place","Ann Arbor","",NA,NA,"1860 Stadium Place"
"1202",2174,1113,"State Rd.","Ann Arbor","",NA,NA,"1113 State Rd."
"1203",1790,NA,"State St.","Ann Arbor","",NA,NA,"State St."
"1204",19,NA,"Stockwell","Ann Arbor","dorm",42.278684,-83.73137,"Stockwell"
"1205",312,2331,"Stone Road","Ann Arbor","",NA,NA,"2331 Stone Road"
"1206",1804,2125,"Stone Road","Ann Arbor","",NA,NA,"2125 Stone Road"
"1207",1805,2133,"Stone Road","Ann Arbor","",NA,NA,"2133 Stone Road"
"1208",1806,2251,"Stone Road","Ann Arbor","",NA,NA,"2251 Stone Road"
"1209",1807,2269,"Stone Road","Ann Arbor","",NA,NA,"2269 Stone Road"
"1210",1808,2463,"Stone Road","Ann Arbor","",NA,NA,"2463 Stone Road"
"1211",2147,2115,"Stone Road","Ann Arbor","",NA,NA,"2115 Stone Road"
"1212",2218,2290,"Stone Road","Ann Arbor","",NA,NA,"2290 Stone Road"
"1213",1810,5436,"Strawberry Lake Rd","Ann Arbor","",NA,NA,"5436 Strawberry Lake Rd"
"1214",1811,818,"Strown St.","Ann Arbor","",NA,NA,"818 Strown St."
"1215",1812,105,"Summit St.","Ann Arbor","",42.28874,-83.74858,"105 Summit St."
"1216",1813,132,"Summit St.","Ann Arbor","",NA,NA,"132 Summit St."
"1217",1815,236,"Sunset Road","Ann Arbor","",NA,NA,"236 Sunset Road"
"1218",313,908,"Sybil St.","Ann Arbor","",NA,NA,"908 Sybil St."
"1219",314,915,"Sybil St.","Ann Arbor","",NA,NA,"915 Sybil St."
"1220",1817,NA,"Sybil St.","Ann Arbor","",NA,NA,"Sybil St."
"1221",315,917,"Sylvan Ave.","Ann Arbor","",NA,NA,"917 Sylvan Ave."
"1222",1820,831,"Tappan  Ave.","Ann Arbor","",NA,NA,"831 Tappan  Ave."
"1223",316,720,"Tappan Ave.","Ann Arbor","",NA,NA,"720 Tappan Ave."
"1224",317,731,"Tappan Ave.","Ann Arbor","",42.274111,-83.73821,"731 Tappan Ave."
"1225",318,808,"Tappan Ave.","Ann Arbor","",NA,NA,"808 Tappan Ave."
"1226",319,839,"Tappan Ave.","Ann Arbor","",NA,NA,"839 Tappan Ave."
"1227",1821,724,"Tappan Ave.","Ann Arbor","",NA,NA,"724 Tappan Ave."
"1228",1822,829,"Tappan Ave.","Ann Arbor","",NA,NA,"829 Tappan Ave."
"1229",1823,836,"Tappan Ave.","Ann Arbor","",NA,NA,"836 Tappan Ave."
